satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
satisfied,Female,Loyal Customer,65,Personal Travel,Eco,561,2,2,2,2,5,4,2,3,3,4,3,2,3,2,28,29
dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,1706,1,5,1,5,3,1,2,3,5,1,5,1,4,3,7,5
dissatisfied,Male,Loyal Customer,9,Personal Travel,Business,1969,1,5,1,5,3,1,3,3,3,2,2,1,2,3,117,119
dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,1830,1,5,1,5,5,1,3,5,3,2,4,3,5,5,0,0
satisfied,Female,Loyal Customer,23,Personal Travel,Eco Plus,2005,2,2,2,2,3,4,5,3,3,4,3,5,3,3,5,19
dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,1288,1,5,1,5,2,1,2,2,5,5,4,2,2,2,0,11
dissatisfied,Male,Loyal Customer,68,Personal Travel,Eco,2372,1,5,1,5,5,1,5,5,5,5,5,4,5,5,0,0
satisfied,Female,Loyal Customer,68,Personal Travel,Eco,505,5,5,5,5,3,4,3,3,1,3,4,1,4,3,38,57
satisfied,Female,Loyal Customer,40,Personal Travel,Eco,1463,5,5,5,5,3,4,3,3,4,2,2,2,1,3,0,0
satisfied,Female,Loyal Customer,18,Personal Travel,Eco,1437,4,4,4,4,2,4,5,3,3,4,3,5,3,5,0,0
satisfied,Female,Loyal Customer,40,Personal Travel,Eco Plus,1909,2,2,2,2,2,5,5,3,3,4,3,3,3,5,38,29
dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco Plus,2172,1,5,1,5,4,1,5,4,2,2,4,5,5,4,0,7
dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,2198,1,5,1,5,3,1,3,3,3,4,4,5,4,3,63,56
dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,1844,1,5,1,5,5,1,5,5,3,3,4,3,4,5,0,3
dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,2244,1,5,1,5,2,1,3,2,5,2,4,5,4,2,0,0
dissatisfied,Male,Loyal Customer,61,Personal Travel,Business,463,1,5,1,5,3,5,5,1,1,1,1,5,1,3,6,79
dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,2296,1,5,1,5,1,2,2,3,5,4,5,2,5,2,136,124
dissatisfied,Male,Loyal Customer,52,Personal Travel,Business,2285,1,5,1,5,1,3,3,3,4,5,4,3,5,3,197,193
satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1905,3,3,2,3,5,4,4,3,3,4,3,3,3,4,0,0
dissatisfied,Male,Loyal Customer,66,Personal Travel,Eco,1329,1,5,1,5,2,1,2,2,1,5,2,5,4,2,0,0
satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2199,1,1,1,1,2,4,4,3,3,4,3,3,3,4,0,0
dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1899,1,5,1,5,4,1,1,4,3,2,4,1,4,4,0,20
satisfied,Female,Loyal Customer,54,Personal Travel,Eco Plus,412,4,4,4,4,3,4,3,3,4,5,4,5,5,3,0,0
dissatisfied,Male,Loyal Customer,50,Personal Travel,Business,437,1,5,1,5,2,5,5,3,3,1,3,4,3,4,0,0
dissatisfied,Male,Loyal Customer,54,Personal Travel,Business,427,1,5,1,5,2,4,5,2,2,1,2,3,2,3,18,32
dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco Plus,1578,1,5,1,5,1,1,1,1,4,3,5,3,4,1,0,0
dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,1319,1,5,1,5,2,1,2,2,5,5,5,3,5,2,3,0
dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,1361,1,5,1,5,1,1,1,1,3,1,1,4,2,1,0,0
dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,2234,1,5,1,5,3,1,3,3,5,2,4,3,4,3,0,0
satisfied,Female,Loyal Customer,69,Personal Travel,Eco,394,1,1,1,1,3,4,3,3,4,5,5,4,4,3,31,29
dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1237,1,5,1,5,5,1,5,5,3,4,5,3,5,5,0,5
dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,1591,1,5,1,5,1,1,4,1,4,2,4,1,5,1,14,0
dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,1730,1,5,1,5,1,1,1,1,3,1,4,4,5,1,0,0
dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,1852,1,5,1,5,2,1,2,2,5,3,4,3,4,2,0,0
dissatisfied,Male,Loyal Customer,68,Personal Travel,Eco,1604,1,5,1,5,3,1,3,3,5,2,4,5,5,3,11,8
satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1597,1,1,1,1,4,4,4,3,3,4,3,4,3,5,0,0
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1516,1,5,1,5,3,1,1,3,3,3,5,4,5,3,77,70
dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,1360,1,5,1,5,3,1,3,3,5,1,2,4,3,3,0,0
satisfied,Female,Loyal Customer,42,Personal Travel,Eco Plus,352,3,3,3,3,2,4,5,3,3,4,3,3,3,3,0,0
dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,2133,1,5,1,5,1,2,2,3,3,4,5,2,5,2,117,132
dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,1381,1,5,1,5,4,1,4,4,3,5,4,3,4,4,0,0
dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,1587,1,5,1,5,2,1,2,2,5,5,4,4,5,2,0,0
dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,1239,1,5,1,5,4,1,4,4,3,4,5,1,1,4,0,0
satisfied,Female,Loyal Customer,66,Personal Travel,Eco,343,2,2,2,2,4,3,1,3,3,4,3,1,3,4,0,0
satisfied,Female,Loyal Customer,55,Personal Travel,Eco,323,3,3,3,3,3,4,3,3,4,4,4,2,2,3,0,5
satisfied,Female,Loyal Customer,15,Personal Travel,Eco Plus,1220,1,1,1,1,2,4,3,3,3,4,3,5,3,1,0,0
dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,1598,1,5,1,5,4,1,4,4,5,4,4,4,4,4,36,41
dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco Plus,1326,1,5,1,5,4,1,4,4,5,4,4,3,5,4,16,9
satisfied,Female,Loyal Customer,70,Personal Travel,Eco,313,3,3,3,3,4,5,4,3,3,4,3,4,3,3,3,0
satisfied,Female,Loyal Customer,51,Personal Travel,Eco,311,1,1,1,1,4,4,5,3,3,4,3,3,3,4,0,0
satisfied,Female,Loyal Customer,28,Personal Travel,Eco,2011,4,3,4,4,4,4,4,3,3,4,3,3,3,4,0,0
satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1976,5,5,5,5,3,4,3,3,4,1,5,4,1,3,0,0
satisfied,Female,Loyal Customer,38,Personal Travel,Eco,1791,4,4,4,4,3,4,3,3,3,4,4,4,4,3,36,44
satisfied,Female,Loyal Customer,63,Personal Travel,Eco,293,4,4,4,4,2,5,4,3,3,4,3,5,3,3,11,10
satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1850,1,1,1,1,3,4,5,3,3,4,3,3,3,3,30,31
satisfied,Female,Loyal Customer,23,Personal Travel,Eco,1475,1,1,1,1,2,5,5,3,3,4,3,3,3,5,0,0
satisfied,Female,Loyal Customer,23,Personal Travel,Eco,1765,4,4,4,4,4,4,2,3,3,4,3,4,3,1,0,0
satisfied,Female,Loyal Customer,64,Personal Travel,Eco,248,4,4,4,4,3,4,5,3,3,4,3,3,3,5,0,0
satisfied,Female,Loyal Customer,60,Personal Travel,Eco,258,1,1,1,1,5,5,4,3,3,4,3,4,3,5,0,3
dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,1726,1,5,1,5,5,1,5,5,4,4,4,3,4,5,73,68
dissatisfied,Male,Loyal Customer,60,Personal Travel,Business,230,1,5,1,5,5,5,4,4,4,1,5,4,4,3,2,14
dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,1341,1,5,1,5,5,1,5,5,3,2,5,3,4,5,7,15
dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,1713,1,5,1,5,4,1,4,4,3,2,5,5,4,4,0,0
satisfied,Female,Loyal Customer,26,Personal Travel,Eco,1902,5,5,5,5,4,5,5,3,3,4,3,3,3,5,0,2
dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco Plus,943,1,5,1,5,5,1,5,5,5,1,2,1,1,5,0,0
satisfied,Female,Loyal Customer,18,Personal Travel,Eco,925,4,3,3,3,2,3,4,3,3,4,3,3,3,1,15,34
dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,1324,1,5,1,5,4,1,4,4,4,5,4,4,4,4,0,0
satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1090,5,5,5,5,2,5,5,3,3,4,3,4,3,4,1,22
satisfied,Female,Loyal Customer,19,Personal Travel,Eco,1287,4,4,3,4,3,4,3,3,5,3,4,4,4,3,1,1
dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1492,1,5,1,5,5,1,5,5,4,4,5,3,5,5,0,5
dissatisfied,Male,Loyal Customer,11,Personal Travel,Eco,1842,1,5,1,5,4,1,4,4,4,2,4,5,4,4,0,0
dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco Plus,1175,1,5,1,5,1,1,1,1,4,2,4,4,4,1,19,12
satisfied,Female,Loyal Customer,64,Personal Travel,Eco,53,4,4,4,4,2,5,4,3,3,4,3,3,3,5,1,0
dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,1117,1,5,1,5,1,1,1,1,1,3,1,3,2,1,0,0
satisfied,Female,Loyal Customer,63,Personal Travel,Business,64,2,2,2,2,2,4,4,3,3,4,3,3,3,4,46,40
dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1550,1,5,1,5,3,1,3,3,3,4,5,3,4,3,0,0
satisfied,Female,Loyal Customer,13,Personal Travel,Eco,1052,2,2,2,2,5,4,4,3,3,4,3,4,3,3,0,13
satisfied,Female,Loyal Customer,62,Personal Travel,Eco,76,3,3,3,3,5,4,4,3,3,4,3,3,3,5,0,0
dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,3935,1,5,2,1,2,2,2,2,3,3,3,4,5,2,12,0
satisfied,Female,Loyal Customer,21,Personal Travel,Eco,3718,1,1,1,1,5,5,5,3,3,4,3,3,3,5,0,0
dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,2902,1,5,2,1,5,2,3,5,4,5,4,5,5,5,11,4
satisfied,Female,Loyal Customer,31,Personal Travel,Business,2781,1,1,2,1,4,5,1,3,3,4,3,5,3,2,0,0
satisfied,Female,Loyal Customer,15,Personal Travel,Business,2446,3,3,3,3,3,5,4,3,3,4,3,4,3,3,7,0
satisfied,Female,Loyal Customer,7,Personal Travel,Eco,2118,4,3,3,3,5,3,2,3,3,4,3,5,3,5,0,0
satisfied,Female,Loyal Customer,20,Personal Travel,Eco,2166,2,1,2,2,3,4,4,3,3,4,3,3,3,3,5,0
satisfied,Female,Loyal Customer,67,Personal Travel,Eco,762,2,2,2,2,3,4,3,3,3,2,4,3,4,3,8,7
satisfied,Female,Loyal Customer,48,Personal Travel,Eco,752,3,3,3,3,3,4,3,3,5,4,5,4,5,3,21,7
dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2311,1,5,2,1,2,2,2,2,3,3,4,4,5,2,23,12
dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,1981,1,5,2,1,1,2,1,1,4,3,4,4,4,1,0,0
satisfied,Female,Loyal Customer,66,Personal Travel,Eco,702,4,5,3,5,4,5,3,3,3,4,3,1,3,2,11,23
dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,1690,1,5,2,1,2,2,2,2,1,2,5,5,3,2,0,0
dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,2149,1,5,2,1,2,2,1,2,5,4,4,3,4,2,0,0
satisfied,Female,Loyal Customer,15,Personal Travel,Eco,2175,2,2,2,2,2,5,4,3,3,4,3,4,3,5,25,14
dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,1803,1,5,2,1,1,2,1,1,3,5,4,3,5,1,27,12
satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2354,5,5,5,5,5,5,4,3,3,4,3,5,3,5,0,0
satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1508,1,1,2,1,2,5,5,3,3,4,3,3,3,3,8,6
dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,2239,1,5,2,1,4,2,4,4,3,4,5,5,5,4,0,0
satisfied,Female,Loyal Customer,13,Personal Travel,Eco,1901,3,2,2,2,3,4,3,3,3,4,2,4,5,3,6,23
dissatisfied,Female,Loyal Customer,56,Personal Travel,Eco Plus,2255,1,5,2,1,2,3,3,5,5,4,5,3,5,3,141,129
satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1742,1,1,1,1,5,5,5,3,3,4,3,4,3,5,0,0
dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,2320,1,5,2,1,2,2,2,2,1,2,2,5,2,2,4,3
dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,2103,1,5,2,1,2,2,2,4,4,5,4,2,4,2,519,516
satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1625,3,3,3,3,5,3,4,3,3,4,3,1,3,5,0,0
dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,1241,1,5,2,1,5,2,5,5,4,2,4,4,4,5,0,0
satisfied,Female,Loyal Customer,29,Personal Travel,Eco,3490,3,3,3,3,3,4,3,3,3,2,5,5,4,3,2,33
dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,3296,1,5,2,2,1,2,1,1,5,2,3,4,4,1,28,19
satisfied,Female,Loyal Customer,47,Personal Travel,Eco,2133,2,2,2,2,3,4,4,3,3,4,3,5,3,4,0,0
satisfied,Female,Loyal Customer,62,Personal Travel,Eco,1383,3,3,3,3,3,4,3,3,5,4,5,4,5,3,0,9
satisfied,Female,Loyal Customer,47,Personal Travel,Business,1110,3,4,4,4,3,4,3,3,3,4,5,5,5,3,0,0
dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco Plus,2402,1,5,2,2,2,2,2,2,4,5,5,5,4,2,36,28
satisfied,Female,Loyal Customer,65,Personal Travel,Eco Plus,997,4,4,4,4,2,3,1,3,3,4,3,3,3,3,7,6
dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,2099,1,5,2,2,1,2,1,1,3,2,5,4,4,1,60,51
dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,1729,1,5,2,2,4,2,1,4,4,2,4,4,5,4,13,10
dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,2292,1,5,2,2,3,2,4,3,4,3,4,5,5,3,0,0
satisfied,Female,Loyal Customer,52,Personal Travel,Business,955,4,4,4,4,4,4,5,3,3,4,3,5,3,4,0,0
dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,1747,1,5,2,2,1,2,1,1,1,4,3,2,5,1,0,0
satisfied,Female,Loyal Customer,57,Personal Travel,Eco Plus,880,3,4,3,3,4,5,4,3,3,4,3,4,3,4,10,0
dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,2151,1,5,2,2,1,2,1,1,4,3,4,5,5,1,22,23
satisfied,Female,Loyal Customer,52,Personal Travel,Eco,744,3,4,4,4,4,3,3,3,3,5,5,3,5,3,0,17
satisfied,Female,Loyal Customer,67,Personal Travel,Eco,738,4,5,4,4,3,4,3,3,1,1,2,4,2,3,0,0
dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,1918,1,5,2,2,4,2,4,4,5,4,2,3,4,4,0,0
satisfied,Female,Loyal Customer,44,Personal Travel,Eco,660,3,4,4,4,3,4,3,3,2,1,5,2,3,3,55,56
satisfied,Female,Loyal Customer,54,Personal Travel,Eco,630,3,1,1,1,3,4,3,3,1,1,5,1,4,3,10,11
dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1858,1,5,2,2,5,2,5,5,4,2,4,4,4,5,0,0
satisfied,Female,Loyal Customer,64,Personal Travel,Eco,624,4,4,4,4,4,5,1,3,3,4,3,5,3,4,0,0
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,2220,1,5,2,2,4,2,4,4,5,5,4,5,4,4,0,0
satisfied,Female,Loyal Customer,30,Personal Travel,Eco,1189,4,4,4,4,2,4,5,3,3,4,3,5,3,3,0,0
dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco Plus,1868,1,5,2,2,2,2,2,2,3,5,4,5,4,2,0,0
dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,1270,1,5,2,2,5,2,5,5,2,2,1,1,4,5,0,5
satisfied,Female,Loyal Customer,49,Personal Travel,Eco,463,5,5,5,5,3,4,5,3,3,4,3,5,3,5,64,60
satisfied,Female,Loyal Customer,64,Personal Travel,Eco,466,5,5,5,5,3,4,5,3,3,4,3,5,3,3,12,12
satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1384,1,1,1,1,4,5,5,3,3,4,3,5,3,5,50,40
dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,4097,1,5,2,3,4,2,4,4,4,2,4,5,4,4,9,0
satisfied,Female,Loyal Customer,65,Personal Travel,Eco,2308,3,2,2,2,3,4,3,3,4,2,3,2,1,3,0,0
satisfied,Female,Loyal Customer,16,Personal Travel,Eco,3576,4,4,2,4,3,4,3,3,1,3,3,5,3,3,0,0
dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,2792,1,5,2,3,1,2,1,1,4,3,5,5,5,1,0,0
satisfied,Female,Loyal Customer,49,Personal Travel,Eco,1368,2,2,2,2,3,4,4,3,3,4,3,3,3,3,0,15
dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,2529,1,5,2,3,1,2,2,1,5,4,4,3,5,1,0,0
dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,2595,1,5,2,3,1,2,1,1,5,4,3,3,4,1,18,20
dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,2130,1,5,2,3,5,2,3,5,4,4,5,4,5,5,0,0
satisfied,Female,Loyal Customer,39,Personal Travel,Eco,1940,5,5,5,5,2,5,5,3,3,4,3,4,3,5,0,0
dissatisfied,Male,Loyal Customer,17,Personal Travel,Business,2044,1,5,2,3,4,2,4,4,3,1,5,5,1,4,5,0
dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,2350,1,5,2,3,4,2,1,4,4,4,5,3,5,4,11,3
satisfied,Female,Loyal Customer,14,Personal Travel,Eco Plus,2026,3,3,3,3,5,5,5,3,3,4,3,3,3,5,6,1
dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,2125,1,5,2,3,3,2,3,3,3,4,4,3,5,3,24,25
dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,2607,1,5,2,3,1,2,1,1,5,2,5,5,4,1,0,0
dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,2746,1,5,2,3,2,5,5,3,5,5,5,5,3,5,472,446
satisfied,Female,Loyal Customer,52,Personal Travel,Eco,971,4,4,4,4,3,5,5,3,3,4,3,4,3,5,43,42
dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco Plus,1917,1,5,2,3,3,2,2,3,3,4,4,5,5,3,0,0
dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,1805,1,5,2,3,1,2,1,1,5,1,2,2,2,1,13,20
dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco Plus,1921,1,5,2,3,4,2,4,4,3,2,4,4,5,4,0,0
dissatisfied,Female,Loyal Customer,53,Personal Travel,Eco Plus,2528,1,5,2,3,2,1,1,4,3,4,4,1,5,1,137,160
satisfied,Female,Loyal Customer,40,Personal Travel,Eco,1971,2,2,2,2,2,5,4,3,3,4,3,5,3,4,0,0
dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,2248,1,5,2,3,5,2,5,5,5,3,5,3,4,5,0,13
satisfied,Female,Loyal Customer,70,Personal Travel,Eco,788,5,5,5,5,5,5,5,3,3,4,3,4,3,3,0,0
dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,1904,1,5,2,3,3,2,3,3,4,4,1,2,3,3,0,0
dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,1454,1,5,2,3,2,2,2,2,3,3,5,3,4,2,72,74
dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2415,1,5,2,3,4,2,4,4,5,3,4,5,4,4,0,0
satisfied,Female,Loyal Customer,38,Personal Travel,Eco,1885,3,3,3,3,2,5,4,3,3,4,3,5,3,5,5,0
dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,1969,1,5,2,3,2,2,5,2,4,2,1,4,1,2,18,23
satisfied,Female,Loyal Customer,23,Personal Travel,Eco,2330,3,3,3,3,3,4,3,3,3,1,1,5,3,3,30,26
dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,1968,1,5,2,3,5,2,5,5,3,2,5,4,4,5,9,4
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1950,1,5,2,3,1,2,1,1,4,2,3,5,1,1,0,0
dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2248,1,5,2,3,3,2,3,3,5,4,1,2,3,3,0,0
satisfied,Female,Loyal Customer,29,Personal Travel,Eco Plus,1764,3,3,3,3,4,4,4,3,3,4,3,5,3,3,13,4
satisfied,Female,Loyal Customer,24,Personal Travel,Eco,1481,3,4,4,4,3,4,3,3,2,1,1,3,1,3,44,37
dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,1140,1,5,2,3,1,2,1,1,4,5,5,4,5,1,5,0
satisfied,Female,Loyal Customer,65,Personal Travel,Eco,290,2,2,2,2,2,4,5,3,3,4,3,3,3,5,2,0
satisfied,Female,Loyal Customer,15,Personal Travel,Eco,4302,3,3,2,3,3,4,3,3,1,2,3,5,5,3,0,0
satisfied,Female,Loyal Customer,36,Personal Travel,Eco,3608,5,5,5,5,4,5,5,3,3,4,3,3,3,5,0,0
satisfied,Female,Loyal Customer,18,Personal Travel,Eco,3965,2,2,2,2,3,4,2,3,3,4,3,1,3,5,0,20
satisfied,Female,Loyal Customer,35,Personal Travel,Eco,3650,4,5,2,5,4,5,4,3,3,4,3,1,3,4,0,9
dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco Plus,3730,1,5,2,4,3,2,3,3,5,5,4,5,4,3,0,0
dissatisfied,Male,Loyal Customer,30,Personal Travel,Business,3382,1,5,2,4,4,2,4,4,4,4,4,5,4,4,3,13
dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,2938,1,5,2,4,5,2,1,5,5,3,4,3,5,5,45,19
dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,2923,1,5,2,4,1,2,1,1,4,4,3,5,4,1,2,12
satisfied,Female,Loyal Customer,49,Personal Travel,Eco,1621,1,1,1,1,4,3,3,3,5,3,4,3,5,3,0,24
dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,2988,1,5,2,4,5,2,5,5,4,2,4,5,5,5,6,0
satisfied,Female,Loyal Customer,26,Personal Travel,Eco,2295,2,2,2,2,3,4,4,3,3,4,3,3,3,5,14,57
satisfied,Female,Loyal Customer,14,Personal Travel,Eco,2611,4,2,1,2,4,4,3,3,3,4,3,5,3,2,0,0
dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,2203,1,5,2,4,2,2,2,2,4,3,4,1,4,2,0,0
dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,2917,1,5,2,4,5,2,5,5,3,5,4,4,5,5,26,16
satisfied,Female,Loyal Customer,51,Personal Travel,Eco,1183,4,4,3,4,4,3,3,4,5,5,4,3,5,3,37,13
satisfied,Female,Loyal Customer,67,Personal Travel,Eco,1201,1,1,1,1,5,3,4,3,3,4,3,5,3,4,12,5
dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,2904,1,5,2,4,1,2,1,1,4,3,5,3,4,1,0,0
dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,2728,1,5,2,4,1,2,1,1,5,2,5,3,4,1,0,0
dissatisfied,Male,Loyal Customer,57,Personal Travel,Eco,2829,1,5,2,4,5,2,5,5,4,2,4,3,5,5,20,13
dissatisfied,Male,Loyal Customer,40,Personal Travel,Business,1053,1,5,2,4,4,4,5,2,2,2,2,5,2,3,0,0
dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,2066,1,5,2,4,1,2,1,1,5,5,5,5,5,1,4,8
dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,2339,1,5,2,4,1,2,1,1,4,2,5,3,5,1,0,0
satisfied,Female,Loyal Customer,22,Personal Travel,Eco,1684,3,3,3,3,5,4,4,3,3,4,3,4,3,5,66,57
dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco Plus,2922,1,5,2,4,2,3,5,3,3,4,5,5,5,5,136,134
satisfied,Female,Loyal Customer,21,Personal Travel,Eco,2450,1,1,2,1,4,4,4,3,3,4,3,5,3,5,0,5
dissatisfied,Male,Loyal Customer,26,Personal Travel,Eco,1648,1,5,2,4,4,2,4,4,4,4,4,5,4,4,1,0
satisfied,Female,Loyal Customer,62,Personal Travel,Eco,915,2,2,2,2,3,4,3,3,4,5,4,4,4,3,19,13
dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,2295,1,5,2,4,2,2,2,2,2,3,1,4,3,2,0,3
dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,2618,1,5,2,4,4,2,4,4,5,3,4,4,5,4,4,0
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,2007,1,5,2,4,5,2,5,5,3,2,4,5,5,5,0,0
dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,1884,1,5,2,4,5,2,5,5,4,2,5,4,4,5,0,0
dissatisfied,Male,Loyal Customer,67,Personal Travel,Business,2481,1,5,2,4,2,3,3,4,2,5,5,3,4,3,165,142
dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,1593,1,5,2,4,2,2,2,2,4,4,5,3,4,2,10,0
satisfied,Female,Loyal Customer,49,Personal Travel,Eco,588,5,5,5,5,4,3,5,3,3,4,3,3,3,5,16,5
satisfied,Female,Loyal Customer,67,Personal Travel,Eco Plus,619,4,2,2,2,2,1,4,3,3,4,3,3,3,3,0,0
satisfied,Female,Loyal Customer,47,Personal Travel,Eco,597,1,1,1,1,2,4,4,3,3,4,3,4,3,4,0,0
dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,1947,1,5,2,4,4,2,4,4,5,4,2,1,4,4,31,33
satisfied,Female,Loyal Customer,57,Personal Travel,Eco,367,1,1,1,1,3,5,4,3,3,4,3,3,3,4,16,6
satisfied,Female,Loyal Customer,9,Personal Travel,Eco,4029,5,5,5,5,3,4,3,3,3,3,5,5,4,3,0,0
satisfied,Female,Loyal Customer,54,Personal Travel,Eco,1639,4,4,4,4,3,4,3,3,5,4,5,4,5,3,0,8
satisfied,Female,Loyal Customer,61,Personal Travel,Eco,1574,4,4,4,4,3,3,3,3,3,4,3,5,3,4,0,3
dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,2841,1,5,2,5,5,2,5,5,5,3,4,4,4,5,45,30
dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,1581,1,5,2,5,1,2,1,1,4,4,1,2,2,1,20,14
dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1967,1,5,2,5,5,2,5,5,4,3,4,5,5,5,13,12
